id,author,source,paragraph
836,mark_twain,mark_twain/tom_sawyer/chapter6.txt,But Sid slept on unconscious.
837,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"Tom groaned louder, and fancied that he began to feel pain in the toe."
838,mark_twain,mark_twain/tom_sawyer/chapter6.txt,No result from Sid.
839,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"Tom was panting with his exertions by this time. He took a rest and then
swelled himself up and fetched a succession of admirable groans."
840,mark_twain,mark_twain/tom_sawyer/chapter6.txt,Sid snored on.
841,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"Tom was aggravated. He said, “Sid, Sid!” and shook him. This course
worked well, and Tom began to groan again. Sid yawned, stretched, then
brought himself up on his elbow with a snort, and began to stare at Tom.
Tom went on groaning. Sid said:"
842,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"“Tom! Say, Tom!” [No response.] “Here, Tom! TOM! What is the matter,
Tom?” And he shook him and looked in his face anxiously."
843,mark_twain,mark_twain/tom_sawyer/chapter6.txt,Tom moaned out:
844,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"“Oh, don’t, Sid. Don’t joggle me.”"
845,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"“Why, what’s the matter, Tom? I must call auntie.”"
846,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"“No—never mind. It’ll be over by and by, maybe. Don’t call anybody.”"
847,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"“But I must! _Don’t_ groan so, Tom, it’s awful. How long you been this
way?”"
848,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"“Hours. Ouch! Oh, don’t stir so, Sid, you’ll kill me.”"
849,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"“Tom, why didn’t you wake me sooner? Oh, Tom, _don’t!_ It makes my flesh
crawl to hear you. Tom, what is the matter?”"
850,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"“I forgive you everything, Sid. [Groan.] Everything you’ve ever done to
me. When I’m gone—”"
851,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"“Oh, Tom, you ain’t dying, are you? Don’t, Tom—oh, don’t. Maybe—”"
852,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"“I forgive everybody, Sid. [Groan.] Tell ’em so, Sid. And Sid, you give
my window-sash and my cat with one eye to that new girl that’s come to
town, and tell her—”"
853,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"But Sid had snatched his clothes and gone. Tom was suffering in reality,
now, so handsomely was his imagination working, and so his groans had
gathered quite a genuine tone."
854,mark_twain,mark_twain/tom_sawyer/chapter6.txt,Sid flew downstairs and said:
855,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"“Oh, Aunt Polly, come! Tom’s dying!”"
856,mark_twain,mark_twain/tom_sawyer/chapter6.txt,“Dying!”
857,mark_twain,mark_twain/tom_sawyer/chapter6.txt,“Yes’m. Don’t wait—come quick!”
858,mark_twain,mark_twain/tom_sawyer/chapter6.txt,“Rubbage! I don’t believe it!”
859,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"But she fled upstairs, nevertheless, with Sid and Mary at her heels.
And her face grew white, too, and her lip trembled. When she reached the
bedside she gasped out:"
860,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"“You, Tom! Tom, what’s the matter with you?”"
861,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"“Oh, auntie, I’m—”"
862,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"“What’s the matter with you—what is the matter with you, child?”"
863,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"“Oh, auntie, my sore toe’s mortified!”"
864,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"The old lady sank down into a chair and laughed a little, then cried a
little, then did both together. This restored her and she said:"
865,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"“Tom, what a turn you did give me. Now you shut up that nonsense and
climb out of this.”"
866,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"The groans ceased and the pain vanished from the toe. The boy felt a
little foolish, and he said:"
867,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"“Aunt Polly, it _seemed_ mortified, and it hurt so I never minded my
tooth at all.”"
868,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"“Your tooth, indeed! What’s the matter with your tooth?”"
869,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"“One of them’s loose, and it aches perfectly awful.”"
870,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"“There, there, now, don’t begin that groaning again. Open your mouth.
Well—your tooth _is_ loose, but you’re not going to die about that.
Mary, get me a silk thread, and a chunk of fire out of the kitchen.”"
871,mark_twain,mark_twain/tom_sawyer/chapter6.txt,Tom said:
872,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"“Oh, please, auntie, don’t pull it out. It don’t hurt any more. I wish
I may never stir if it does. Please don’t, auntie. I don’t want to stay
home from school.”"
873,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"“Oh, you don’t, don’t you? So all this row was because you thought you’d
get to stay home from school and go a-fishing? Tom, Tom, I love you so,
and you seem to try every way you can to break my old heart with your
outrageousness.” By this time the dental instruments were ready. The old
lady made one end of the silk thread fast to Tom’s tooth with a loop
and tied the other to the bedpost. Then she seized the chunk of fire and
suddenly thrust it almost into the boy’s face. The tooth hung dangling
by the bedpost, now."
874,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"But all trials bring their compensations. As Tom wended to school after
breakfast, he was the envy of every boy he met because the gap in his
upper row of teeth enabled him to expectorate in a new and admirable
way. He gathered quite a following of lads interested in the exhibition;
and one that had cut his finger and had been a centre of fascination and
homage up to this time, now found himself suddenly without an adherent,
and shorn of his glory. His heart was heavy, and he said with a disdain
which he did not feel that it wasn’t anything to spit like Tom Sawyer;
but another boy said, “Sour grapes!” and he wandered away a dismantled
hero."
875,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"Shortly Tom came upon the juvenile pariah of the village, Huckleberry
Finn, son of the town drunkard. Huckleberry was cordially hated and
dreaded by all the mothers of the town, because he was idle and lawless
and vulgar and bad—and because all their children admired him so, and
delighted in his forbidden society, and wished they dared to be like
him. Tom was like the rest of the respectable boys, in that he envied
Huckleberry his gaudy outcast condition, and was under strict orders
not to play with him. So he played with him every time he got a chance.
Huckleberry was always dressed in the cast-off clothes of full-grown
men, and they were in perennial bloom and fluttering with rags. His hat
was a vast ruin with a wide crescent lopped out of its brim; his coat,
when he wore one, hung nearly to his heels and had the rearward buttons
far down the back; but one suspender supported his trousers; the seat of
the trousers bagged low and contained nothing, the fringed legs dragged
in the dirt when not rolled up."
876,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"Huckleberry came and went, at his own free will. He slept on doorsteps
in fine weather and in empty hogsheads in wet; he did not have to go to
school or to church, or call any being master or obey anybody; he could
go fishing or swimming when and where he chose, and stay as long as it
suited him; nobody forbade him to fight; he could sit up as late as he
pleased; he was always the first boy that went barefoot in the spring
and the last to resume leather in the fall; he never had to wash, nor
put on clean clothes; he could swear wonderfully. In a word, everything
that goes to make life precious that boy had. So thought every harassed,
hampered, respectable boy in St. Petersburg."
877,mark_twain,mark_twain/tom_sawyer/chapter6.txt,Tom hailed the romantic outcast:
878,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"“Hello, Huckleberry!”"
879,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"“Hello yourself, and see how you like it.”"
880,mark_twain,mark_twain/tom_sawyer/chapter6.txt,“What’s that you got?”
881,mark_twain,mark_twain/tom_sawyer/chapter6.txt,“Dead cat.”
882,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"“Lemme see him, Huck. My, he’s pretty stiff. Where’d you get him?”"
883,mark_twain,mark_twain/tom_sawyer/chapter6.txt,“Bought him off’n a boy.”
884,mark_twain,mark_twain/tom_sawyer/chapter6.txt,“What did you give?”
885,mark_twain,mark_twain/tom_sawyer/chapter6.txt,“I give a blue ticket and a bladder that I got at the slaughter-house.”
886,mark_twain,mark_twain/tom_sawyer/chapter6.txt,“Where’d you get the blue ticket?”
887,mark_twain,mark_twain/tom_sawyer/chapter6.txt,“Bought it off’n Ben Rogers two weeks ago for a hoop-stick.”
888,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"“Say—what is dead cats good for, Huck?”"
889,mark_twain,mark_twain/tom_sawyer/chapter6.txt,“Good for? Cure warts with.”
890,mark_twain,mark_twain/tom_sawyer/chapter6.txt,“No! Is that so? I know something that’s better.”
891,mark_twain,mark_twain/tom_sawyer/chapter6.txt,“I bet you don’t. What is it?”
892,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"“Why, spunk-water.”"
893,mark_twain,mark_twain/tom_sawyer/chapter6.txt,“Spunk-water! I wouldn’t give a dern for spunk-water.”
894,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"“You wouldn’t, wouldn’t you? D’you ever try it?”"
895,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"“No, I hain’t. But Bob Tanner did.”"
896,mark_twain,mark_twain/tom_sawyer/chapter6.txt,“Who told you so!”
897,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"“Why, he told Jeff Thatcher, and Jeff told Johnny Baker, and Johnny
told Jim Hollis, and Jim told Ben Rogers, and Ben told a nigger, and the
nigger told me. There now!”"
898,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"“Well, what of it? They’ll all lie. Leastways all but the nigger. I
don’t know _him_. But I never see a nigger that _wouldn’t_ lie. Shucks!
Now you tell me how Bob Tanner done it, Huck.”"
899,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"“Why, he took and dipped his hand in a rotten stump where the rain-water
was.”"
900,mark_twain,mark_twain/tom_sawyer/chapter6.txt,“In the daytime?”
901,mark_twain,mark_twain/tom_sawyer/chapter6.txt,“Certainly.”
902,mark_twain,mark_twain/tom_sawyer/chapter6.txt,“With his face to the stump?”
903,mark_twain,mark_twain/tom_sawyer/chapter6.txt,“Yes. Least I reckon so.”
904,mark_twain,mark_twain/tom_sawyer/chapter6.txt,“Did he say anything?”
905,mark_twain,mark_twain/tom_sawyer/chapter6.txt,“I don’t reckon he did. I don’t know.”
906,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"“Aha! Talk about trying to cure warts with spunk-water such a blame fool
way as that! Why, that ain’t a-going to do any good. You got to go all
by yourself, to the middle of the woods, where you know there’s a
spunk-water stump, and just as it’s midnight you back up against the
stump and jam your hand in and say:"
907,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"‘Barley-corn, barley-corn, injun-meal shorts,
 Spunk-water, spunk-water, swaller these warts,’"
908,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"and then walk away quick, eleven steps, with your eyes shut, and then
turn around three times and walk home without speaking to anybody.
Because if you speak the charm’s busted.”"
909,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"“Well, that sounds like a good way; but that ain’t the way Bob Tanner
done.”"
910,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"“No, sir, you can bet he didn’t, becuz he’s the wartiest boy in this
town; and he wouldn’t have a wart on him if he’d knowed how to work
spunk-water. I’ve took off thousands of warts off of my hands that way,
Huck. I play with frogs so much that I’ve always got considerable many
warts. Sometimes I take ’em off with a bean.”"
911,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"“Yes, bean’s good. I’ve done that.”"
912,mark_twain,mark_twain/tom_sawyer/chapter6.txt,“Have you? What’s your way?”
913,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"“You take and split the bean, and cut the wart so as to get some blood,
and then you put the blood on one piece of the bean and take and dig
a hole and bury it ’bout midnight at the crossroads in the dark of the
moon, and then you burn up the rest of the bean. You see that piece
that’s got the blood on it will keep drawing and drawing, trying to
fetch the other piece to it, and so that helps the blood to draw the
wart, and pretty soon off she comes.”"
914,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"“Yes, that’s it, Huck—that’s it; though when you’re burying it if you
say ‘Down bean; off wart; come no more to bother me!’ it’s better.
That’s the way Joe Harper does, and he’s been nearly to Coonville and
most everywheres. But say—how do you cure ’em with dead cats?”"
915,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"“Why, you take your cat and go and get in the grave-yard ’long about
midnight when somebody that was wicked has been buried; and when it’s
midnight a devil will come, or maybe two or three, but you can’t see
’em, you can only hear something like the wind, or maybe hear ’em talk;
and when they’re taking that feller away, you heave your cat after ’em
and say, ‘Devil follow corpse, cat follow devil, warts follow cat, I’m
done with ye!’ That’ll fetch _any_ wart.”"
916,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"“Sounds right. D’you ever try it, Huck?”"
917,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"“No, but old Mother Hopkins told me.”"
918,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"“Well, I reckon it’s so, then. Becuz they say she’s a witch.”"
919,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"“Say! Why, Tom, I _know_ she is. She witched pap. Pap says so his own
self. He come along one day, and he see she was a-witching him, so he
took up a rock, and if she hadn’t dodged, he’d a got her. Well, that
very night he rolled off’n a shed wher’ he was a layin drunk, and broke
his arm.”"
920,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"“Why, that’s awful. How did he know she was a-witching him?”"
921,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"“Lord, pap can tell, easy. Pap says when they keep looking at you right
stiddy, they’re a-witching you. Specially if they mumble. Becuz when
they mumble they’re saying the Lord’s Prayer backards.”"
922,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"“Say, Hucky, when you going to try the cat?”"
923,mark_twain,mark_twain/tom_sawyer/chapter6.txt,“To-night. I reckon they’ll come after old Hoss Williams to-night.”
924,mark_twain,mark_twain/tom_sawyer/chapter6.txt,“But they buried him Saturday. Didn’t they get him Saturday night?”
925,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"“Why, how you talk! How could their charms work till midnight?—and
_then_ it’s Sunday. Devils don’t slosh around much of a Sunday, I don’t
reckon.”"
926,mark_twain,mark_twain/tom_sawyer/chapter6.txt,“I never thought of that. That’s so. Lemme go with you?”
927,mark_twain,mark_twain/tom_sawyer/chapter6.txt,“Of course—if you ain’t afeard.”
928,mark_twain,mark_twain/tom_sawyer/chapter6.txt,“Afeard! ’Tain’t likely. Will you meow?”
929,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"“Yes—and you meow back, if you get a chance. Last time, you kep’ me
a-meowing around till old Hays went to throwing rocks at me and says
‘Dern that cat!’ and so I hove a brick through his window—but don’t you
tell.”"
930,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"“I won’t. I couldn’t meow that night, becuz auntie was watching me, but
I’ll meow this time. Say—what’s that?”"
931,mark_twain,mark_twain/tom_sawyer/chapter6.txt,“Nothing but a tick.”
932,mark_twain,mark_twain/tom_sawyer/chapter6.txt,“Where’d you get him?”
933,mark_twain,mark_twain/tom_sawyer/chapter6.txt,“Out in the woods.”
934,mark_twain,mark_twain/tom_sawyer/chapter6.txt,“What’ll you take for him?”
935,mark_twain,mark_twain/tom_sawyer/chapter6.txt,“I don’t know. I don’t want to sell him.”
936,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"“All right. It’s a mighty small tick, anyway.”"
937,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"“Oh, anybody can run a tick down that don’t belong to them. I’m
satisfied with it. It’s a good enough tick for me.”"
938,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"“Sho, there’s ticks a plenty. I could have a thousand of ’em if I wanted
to.”"
939,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"“Well, why don’t you? Becuz you know mighty well you can’t. This is a
pretty early tick, I reckon. It’s the first one I’ve seen this year.”"
940,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"“Say, Huck—I’ll give you my tooth for him.”"
941,mark_twain,mark_twain/tom_sawyer/chapter6.txt,“Less see it.”
942,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"Tom got out a bit of paper and carefully unrolled it. Huckleberry viewed
it wistfully. The temptation was very strong. At last he said:"
943,mark_twain,mark_twain/tom_sawyer/chapter6.txt,“Is it genuwyne?”
944,mark_twain,mark_twain/tom_sawyer/chapter6.txt,Tom lifted his lip and showed the vacancy.
945,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"“Well, all right,” said Huckleberry, “it’s a trade.”"
946,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"Tom enclosed the tick in the percussion-cap box that had lately been the
pinchbug’s prison, and the boys separated, each feeling wealthier than
before."
947,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"When Tom reached the little isolated frame school-house, he strode in
briskly, with the manner of one who had come with all honest speed. He
hung his hat on a peg and flung himself into his seat with business-like
alacrity. The master, throned on high in his great splint-bottom
arm-chair, was dozing, lulled by the drowsy hum of study. The
interruption roused him."
948,mark_twain,mark_twain/tom_sawyer/chapter6.txt,“Thomas Sawyer!”
949,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"Tom knew that when his name was pronounced in full, it meant trouble."
950,mark_twain,mark_twain/tom_sawyer/chapter6.txt,“Sir!”
951,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"“Come up here. Now, sir, why are you late again, as usual?”"
952,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"Tom was about to take refuge in a lie, when he saw two long tails of
yellow hair hanging down a back that he recognized by the electric
sympathy of love; and by that form was _the only vacant place_ on the
girls’ side of the school-house. He instantly said:"
953,mark_twain,mark_twain/tom_sawyer/chapter6.txt,“_I stopped to talk with Huckleberry Finn!_”
954,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"The master’s pulse stood still, and he stared helplessly. The buzz of
study ceased. The pupils wondered if this foolhardy boy had lost his
mind. The master said:"
955,mark_twain,mark_twain/tom_sawyer/chapter6.txt,“You—you did what?”
956,mark_twain,mark_twain/tom_sawyer/chapter6.txt,“Stopped to talk with Huckleberry Finn.”
957,mark_twain,mark_twain/tom_sawyer/chapter6.txt,There was no mistaking the words.
958,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"“Thomas Sawyer, this is the most astounding confession I have ever
listened to. No mere ferule will answer for this offence. Take off your
jacket.”"
959,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"The master’s arm performed until it was tired and the stock of switches
notably diminished. Then the order followed:"
960,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"“Now, sir, go and sit with the girls! And let this be a warning to you.”"
961,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"The titter that rippled around the room appeared to abash the boy, but
in reality that result was caused rather more by his worshipful awe
of his unknown idol and the dread pleasure that lay in his high good
fortune. He sat down upon the end of the pine bench and the girl hitched
herself away from him with a toss of her head. Nudges and winks and
whispers traversed the room, but Tom sat still, with his arms upon the
long, low desk before him, and seemed to study his book."
962,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"By and by attention ceased from him, and the accustomed school murmur
rose upon the dull air once more. Presently the boy began to steal
furtive glances at the girl. She observed it, “made a mouth” at him
and gave him the back of her head for the space of a minute. When she
cautiously faced around again, a peach lay before her. She thrust it
away. Tom gently put it back. She thrust it away again, but with less
animosity. Tom patiently returned it to its place. Then she let it
remain. Tom scrawled on his slate, “Please take it—I got more.” The
girl glanced at the words, but made no sign. Now the boy began to draw
something on the slate, hiding his work with his left hand. For a time
the girl refused to notice; but her human curiosity presently began
to manifest itself by hardly perceptible signs. The boy worked on,
apparently unconscious. The girl made a sort of non-committal attempt
to see, but the boy did not betray that he was aware of it. At last she
gave in and hesitatingly whispered:"
963,mark_twain,mark_twain/tom_sawyer/chapter6.txt,“Let me see it.”
964,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"Tom partly uncovered a dismal caricature of a house with two gable ends
to it and a corkscrew of smoke issuing from the chimney. Then the girl’s
interest began to fasten itself upon the work and she forgot everything
else. When it was finished, she gazed a moment, then whispered:"
965,mark_twain,mark_twain/tom_sawyer/chapter6.txt,“It’s nice—make a man.”
966,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"The artist erected a man in the front yard, that resembled a derrick. He
could have stepped over the house; but the girl was not hypercritical;
she was satisfied with the monster, and whispered:"
967,mark_twain,mark_twain/tom_sawyer/chapter6.txt,“It’s a beautiful man—now make me coming along.”
968,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"Tom drew an hour-glass with a full moon and straw limbs to it and armed
the spreading fingers with a portentous fan. The girl said:"
969,mark_twain,mark_twain/tom_sawyer/chapter6.txt,“It’s ever so nice—I wish I could draw.”
970,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"“It’s easy,” whispered Tom, “I’ll learn you.”"
971,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"“Oh, will you? When?”"
972,mark_twain,mark_twain/tom_sawyer/chapter6.txt,“At noon. Do you go home to dinner?”
973,mark_twain,mark_twain/tom_sawyer/chapter6.txt,“I’ll stay if you will.”
974,mark_twain,mark_twain/tom_sawyer/chapter6.txt,“Good—that’s a whack. What’s your name?”
975,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"“Becky Thatcher. What’s yours? Oh, I know. It’s Thomas Sawyer.”"
976,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"“That’s the name they lick me by. I’m Tom when I’m good. You call me
Tom, will you?”"
977,mark_twain,mark_twain/tom_sawyer/chapter6.txt,“Yes.”
978,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"Now Tom began to scrawl something on the slate, hiding the words from
the girl. But she was not backward this time. She begged to see. Tom
said:"
979,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"“Oh, it ain’t anything.”"
980,mark_twain,mark_twain/tom_sawyer/chapter6.txt,“Yes it is.”
981,mark_twain,mark_twain/tom_sawyer/chapter6.txt,“No it ain’t. You don’t want to see.”
982,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"“Yes I do, indeed I do. Please let me.”"
983,mark_twain,mark_twain/tom_sawyer/chapter6.txt,“You’ll tell.”
984,mark_twain,mark_twain/tom_sawyer/chapter6.txt,“No I won’t—deed and deed and double deed won’t.”
985,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"“You won’t tell anybody at all? Ever, as long as you live?”"
986,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"“No, I won’t ever tell _any_body. Now let me.”"
987,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"“Oh, _you_ don’t want to see!”"
988,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"“Now that you treat me so, I _will_ see.” And she put her small hand
upon his and a little scuffle ensued, Tom pretending to resist in
earnest but letting his hand slip by degrees till these words were
revealed: “_I love you_.”"
989,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"“Oh, you bad thing!” And she hit his hand a smart rap, but reddened and
looked pleased, nevertheless."
990,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"Just at this juncture the boy felt a slow, fateful grip closing on his
ear, and a steady lifting impulse. In that wise he was borne across the
house and deposited in his own seat, under a peppering fire of giggles
from the whole school. Then the master stood over him during a few awful
moments, and finally moved away to his throne without saying a word. But
although Tom’s ear tingled, his heart was jubilant."
991,mark_twain,mark_twain/tom_sawyer/chapter6.txt,"As the school quieted down Tom made an honest effort to study, but
the turmoil within him was too great. In turn he took his place in the
reading class and made a botch of it; then in the geography class and
turned lakes into mountains, mountains into rivers, and rivers into
continents, till chaos was come again; then in the spelling class, and
got “turned down,” by a succession of mere baby words, till he brought
up at the foot and yielded up the pewter medal which he had worn with
ostentation for months."
992,mark_twain,mark_twain/tom_sawyer/chapter7.txt,CHAPTER VII
993,mark_twain,mark_twain/tom_sawyer/chapter7.txt,"The harder Tom tried to fasten his mind on his book, the more his ideas
wandered. So at last, with a sigh and a yawn, he gave it up. It seemed
to him that the noon recess would never come. The air was utterly dead.
There was not a breath stirring. It was the sleepiest of sleepy days.
The drowsing murmur of the five and twenty studying scholars soothed
the soul like the spell that is in the murmur of bees. Away off in the
flaming sunshine, Cardiff Hill lifted its soft green sides through a
shimmering veil of heat, tinted with the purple of distance; a few birds
floated on lazy wing high in the air; no other living thing was visible
but some cows, and they were asleep. Tom’s heart ached to be free, or
else to have something of interest to do to pass the dreary time.
His hand wandered into his pocket and his face lit up with a glow of
gratitude that was prayer, though he did not know it. Then furtively
the percussion-cap box came out. He released the tick and put him on
the long flat desk. The creature probably glowed with a gratitude that
amounted to prayer, too, at this moment, but it was premature: for when
he started thankfully to travel off, Tom turned him aside with a pin and
made him take a new direction."
994,mark_twain,mark_twain/tom_sawyer/chapter7.txt,"Tom’s bosom friend sat next him, suffering just as Tom had been, and
now he was deeply and gratefully interested in this entertainment in
an instant. This bosom friend was Joe Harper. The two boys were sworn
friends all the week, and embattled enemies on Saturdays. Joe took a
pin out of his lapel and began to assist in exercising the prisoner.
The sport grew in interest momently. Soon Tom said that they were
interfering with each other, and neither getting the fullest benefit
of the tick. So he put Joe’s slate on the desk and drew a line down the
middle of it from top to bottom."
995,mark_twain,mark_twain/tom_sawyer/chapter7.txt,"“Now,” said he, “as long as he is on your side you can stir him up and
I’ll let him alone; but if you let him get away and get on my side,
you’re to leave him alone as long as I can keep him from crossing over.”"
996,mark_twain,mark_twain/tom_sawyer/chapter7.txt,"“All right, go ahead; start him up.”"
997,mark_twain,mark_twain/tom_sawyer/chapter7.txt,"The tick escaped from Tom, presently, and crossed the equator. Joe
harassed him awhile, and then he got away and crossed back again. This
change of base occurred often. While one boy was worrying the tick with
absorbing interest, the other would look on with interest as strong, the
two heads bowed together over the slate, and the two souls dead to all
things else. At last luck seemed to settle and abide with Joe. The
tick tried this, that, and the other course, and got as excited and as
anxious as the boys themselves, but time and again just as he would
have victory in his very grasp, so to speak, and Tom’s fingers would
be twitching to begin, Joe’s pin would deftly head him off, and keep
possession. At last Tom could stand it no longer. The temptation was too
strong. So he reached out and lent a hand with his pin. Joe was angry in
a moment. Said he:"
998,mark_twain,mark_twain/tom_sawyer/chapter7.txt,"“Tom, you let him alone.”"
999,mark_twain,mark_twain/tom_sawyer/chapter7.txt,"“I only just want to stir him up a little, Joe.”"
1000,mark_twain,mark_twain/tom_sawyer/chapter7.txt,"“No, sir, it ain’t fair; you just let him alone.”"
1001,mark_twain,mark_twain/tom_sawyer/chapter7.txt,"“Blame it, I ain’t going to stir him much.”"
1002,mark_twain,mark_twain/tom_sawyer/chapter7.txt,"“Let him alone, I tell you.”"
1003,mark_twain,mark_twain/tom_sawyer/chapter7.txt,“I won’t!”
1004,mark_twain,mark_twain/tom_sawyer/chapter7.txt,“You shall—he’s on my side of the line.”
1005,mark_twain,mark_twain/tom_sawyer/chapter7.txt,"“Look here, Joe Harper, whose is that tick?”"
1006,mark_twain,mark_twain/tom_sawyer/chapter7.txt,"“I don’t care whose tick he is—he’s on my side of the line, and you
sha’n’t touch him.”"
1007,mark_twain,mark_twain/tom_sawyer/chapter7.txt,"“Well, I’ll just bet I will, though. He’s my tick and I’ll do what I
blame please with him, or die!”"
1008,mark_twain,mark_twain/tom_sawyer/chapter7.txt,"A tremendous whack came down on Tom’s shoulders, and its duplicate on
Joe’s; and for the space of two minutes the dust continued to fly from
the two jackets and the whole school to enjoy it. The boys had been
too absorbed to notice the hush that had stolen upon the school awhile
before when the master came tiptoeing down the room and stood over them.
He had contemplated a good part of the performance before he contributed
his bit of variety to it."
1009,mark_twain,mark_twain/tom_sawyer/chapter7.txt,"When school broke up at noon, Tom flew to Becky Thatcher, and whispered
in her ear:"
1010,mark_twain,mark_twain/tom_sawyer/chapter7.txt,"“Put on your bonnet and let on you’re going home; and when you get to
the corner, give the rest of ’em the slip, and turn down through the
lane and come back. I’ll go the other way and come it over ’em the same
way.”"
